    0.9103  -27.2308  -26.5488  -26.7606  -26.5488  -26.7606  -27.2308    3.0763    5.1473    3.0763    9.7210    8.1673    5.1473    6.4536    8.7903    9.7210    8.1673    8.7903    6.4536
    0.9231  -27.2355  -26.5461  -26.7603  -26.5461  -26.7603  -27.2355    3.0682    5.1261    3.0682    9.7469    8.1878    5.1261    6.5295    8.7490    9.7469    8.1878    8.7490    6.5295
    0.9359  -27.2394  -26.5438  -26.7601  -26.5438  -26.7601  -27.2394    3.0612    5.1081    3.0612    9.7690    8.2052    5.1081    6.5990    8.7095    9.7690    8.2052    8.7095    6.5990
    0.9487  -27.2426  -26.5419  -26.7599  -26.5419  -26.7599  -27.2426    3.0552    5.0934    3.0552    9.7872    8.2196    5.0934    6.6599    8.6736    9.7872    8.2196    8.6736    6.6599
    0.9615  -27.2453  -26.5410  -26.7597  -26.5410  -26.7597  -27.2453    3.0504    5.0816    3.0504    9.8012    8.2282    5.0816    6.7102    8.6412    9.8012    8.2282    8.6412    6.7102
    0.9744  -27.2472  -26.5401  -26.7600  -26.5401  -26.7600  -27.2472    3.0469    5.0723    3.0469    9.8094    8.2359    5.0723    6.7480    8.6171    9.8094    8.2359    8.6171    6.7480
    0.9872  -27.2484  -26.5400  -26.7600  -26.5400  -26.7600  -27.2484    3.0448    5.0670    3.0448    9.8153    8.2384    5.0670    6.7714    8.6002    9.8153    8.2384    8.6002    6.7714
    1.0000  -27.2488  -26.5398  -26.7600  -26.5398  -26.7600  -27.2488    3.0441    5.0654    3.0441    9.8173    8.2399    5.0654    6.7794    8.5951    9.8173    8.2399    8.5951    6.7794
    1.0000  -27.2488  -26.5398  -26.7600  -26.5398  -26.7600  -27.2488    3.0441    5.0654    3.0441    9.8173    8.2399    5.0654    6.7794    8.5951    9.8173    8.2399    8.5951    6.7794
    1.0128  -27.2485  -26.5400  -26.7602  -26.5400  -26.7602  -27.2485    3.0466    5.0647    3.0466    9.8240    8.2405    5.0647    6.7748    8.5952    9.8240    8.2405    8.5952    6.7748
    1.0256  -27.2474  -26.5405  -26.7599  -26.5405  -26.7599  -27.2474    3.0543    5.0649    3.0543    9.8476    8.2432    5.0649    6.7612    8.5966    9.8476    8.2432    8.5966    6.7612
    1.0385  -27.2459  -26.5419  -26.7611  -26.5419  -26.7611  -27.2459    3.0667    5.0612    3.0667    9.8802    8.2463    5.0612    6.7389    8.5970    9.8802    8.2463    8.5970    6.7389
    1.0513  -27.2439  -26.5439  -26.7625  -26.5439  -26.7625  -27.2439    3.0841    5.0562    3.0841    9.9251    8.2506    5.0562    6.7086    8.5977    9.9251    8.2506    8.5977    6.7086
    1.0641  -27.2412  -26.5464  -26.7644  -26.5464  -26.7644  -27.2412    3.1064    5.0500    3.1064    9.9816    8.2562    5.0500    6.6709    8.5985    9.9816    8.2562    8.5985    6.6709
    1.0769  -27.2377  -26.5484  -26.7665  -26.5484  -26.7665  -27.2377    3.1335    5.0431    3.1335   10.0492    8.2676    5.0431    6.6268    8.6034   10.0492    8.2676    8.6034    6.6268
    1.0897  -27.2339  -26.5520  -26.7691  -26.5520  -26.7691  -27.2339    3.1652    5.0346    3.1652   10.1262    8.2753    5.0346    6.5770    8.6045   10.1262    8.2753    8.6045    6.5770
    1.1026  -27.2295  -26.5562  -26.7720  -26.5562  -26.7720  -27.2295    3.2015    5.0249    3.2015   10.2122    8.2842    5.0249    6.5224    8.6058   10.2122    8.2842    8.6058    6.5224
    1.1154  -27.2246  -26.5608  -26.7760  -26.5608  -26.7760  -27.2246    3.2419    5.0144    3.2419   10.3054    8.2906    5.0144    6.4640    8.6072   10.3054    8.2906    8.6072    6.4640
    1.1282  -27.2190  -26.5660  -26.7796  -26.5660  -26.7796  -27.2190    3.2868    5.0030    3.2868   10.4068    8.3012    5.0030    6.4024    8.6089   10.4068    8.3012    8.6089    6.4024
    1.1410  -27.2130  -26.5717  -26.7835  -26.5717  -26.7835  -27.2130    3.3357    4.9909    3.3357   10.5147    8.3128    4.9909    6.3385    8.6106   10.5147    8.3128    8.6106    6.3385
    1.1538  -27.2064  -26.5780  -26.7877  -26.5780  -26.7877  -27.2064    3.3886    4.9782    3.3886   10.6286    8.3253    4.9782    6.2727    8.6126   10.6286    8.3253    8.6126    6.2727
