    1.8775  -27.0555  -27.0421  -27.0421  -26.6477  -26.6477  -26.6364    2.9529    4.8261    4.8261    4.8750    5.1924    5.1924    8.3501    8.3501    8.4820    8.4820    9.5963   13.6027
    1.8997  -27.0445  -27.0445  -27.0368  -26.6474  -26.6368  -26.6368    2.7222    4.7593    4.7593    5.0090    5.2612    5.2612    8.3204    8.3204    8.4964    8.4964    9.3523   13.6323
    1.9219  -27.0440  -27.0440  -27.0152  -26.6608  -26.6265  -26.6265    2.4908    4.6881    4.6881    5.1633    5.3349    5.3349    8.2913    8.2913    8.5233    8.5233    9.1138   13.6800
    1.9441  -27.0454  -27.0454  -26.9909  -26.6782  -26.6167  -26.6167    2.2606    4.6077    4.6077    5.3338    5.4127    5.4127    8.2633    8.2633    8.5478    8.5478    8.8815   13.7159
    1.9663  -27.0462  -27.0462  -26.9641  -26.6974  -26.6075  -26.6075    2.0329    4.5223    4.5223    5.4938    5.4938    5.5217    8.2369    8.2369    8.5829    8.5829    8.6560   13.7547
    1.9885  -27.0464  -27.0464  -26.9353  -26.7186  -26.5989  -26.5989    1.8092    4.4331    4.4331    5.5774    5.5774    5.7264    8.2127    8.2127    8.4380    8.6247    8.6247   13.7941
    2.0107  -27.0461  -27.0461  -26.9035  -26.7414  -26.5905  -26.5905    1.5909    4.3414    4.3414    5.6649    5.6649    5.9468    8.1938    8.1938    8.2314    8.6725    8.6725   13.8332
    2.0329  -27.0454  -27.0454  -26.8728  -26.7654  -26.5837  -26.5837    1.3791    4.2483    4.2483    5.7473    5.7473    6.1817    8.0301    8.1741    8.1741    8.7258    8.7258   13.8706
    2.0551  -27.0443  -27.0443  -26.8405  -26.7902  -26.5770  -26.5770    1.1751    4.1552    4.1552    5.8313    5.8313    6.4294    7.8389    8.1591    8.1591    8.7835    8.7835   13.9054
    2.0774  -27.0430  -27.0430  -26.8155  -26.8075  -26.5709  -26.5709    0.9799    4.0633    4.0633    5.9134    5.9134    6.6884    7.6581    8.1483    8.1483    8.8449    8.8449   13.9368
    2.0996  -27.0414  -27.0414  -26.8408  -26.7745  -26.5653  -26.5653    0.7945    3.9736    3.9736    5.9924    5.9924    6.9564    7.4885    8.1420    8.1420    8.9089    8.9089   13.9642
    2.1218  -27.0396  -27.0396  -26.8658  -26.7419  -26.5603  -26.5603    0.6200    3.8873    3.8873    6.0672    6.0672    7.2313    7.3307    8.1403    8.1403    8.9745    8.9745   13.9870
    2.1440  -27.0372  -27.0372  -26.8892  -26.7122  -26.5558  -26.5558    0.4572    3.8068    3.8068    6.1359    6.1359    7.1770    7.5101    8.1419    8.1419    9.0416    9.0416   14.0062
    2.1662  -27.0354  -27.0354  -26.9125  -26.6822  -26.5518  -26.5518    0.3071    3.7298    3.7298    6.1991    6.1991    7.0429    7.7896    8.1489    8.1489    9.1067    9.1067   14.0193
    2.1884  -27.0336  -27.0336  -26.9344  -26.6540  -26.5483  -26.5483    0.1705    3.6588    3.6588    6.2556    6.2556    6.9220    8.0658    8.1597    8.1597    9.1698    9.1698   14.0286
    2.2106  -27.0319  -27.0319  -26.9536  -26.6280  -26.5452  -26.5452    0.0481    3.5947    3.5947    6.3050    6.3050    6.8144    8.1734    8.1734    8.3402    9.2297    9.2297   14.0325
    2.2328  -27.0304  -27.0304  -26.9718  -26.6046  -26.5426  -26.5426   -0.0595    3.5378    3.5378    6.3471    6.3471    6.7206    8.1890    8.1890    8.5950    9.2849    9.2849   14.0350
    2.2550  -27.0289  -27.0289  -26.9877  -26.5842  -26.5404  -26.5404   -0.1516    3.4888    3.4888    6.3820    6.3820    6.6407    8.2053    8.2053    8.8303    9.3343    9.3343   14.0331
    2.2772  -27.0277  -27.0277  -27.0010  -26.5670  -26.5386  -26.5386   -0.2277    3.4481    3.4481    6.4099    6.4099    6.5751    8.2210    8.2210    9.0392    9.3766    9.3766   14.0306
    2.2994  -27.0267  -27.0267  -27.0116  -26.5531  -26.5369  -26.5369   -0.2873    3.4160    3.4160    6.4312    6.4312    6.5239    8.2383    8.2383    9.2136    9.4108    9.4108   14.0281
    2.3216  -27.0260  -27.0260  -27.0192  -26.5432  -26.5360  -26.5360   -0.3301    3.3930    3.3930    6.4461    6.4461    6.4872    8.2488    8.2488    9.3457    9.4360    9.4360   14.0250
    2.3438  -27.0256  -27.0256  -27.0239  -26.5372  -26.5354  -26.5354   -0.3560    3.3790    3.3790    6.4549    6.4549    6.4652    8.2555    8.2555    9.4284    9.4513    9.4513   14.0228
    2.3660  -27.0254  -27.0254  -27.0254  -26.5352  -26.5352  -26.5352   -0.3646    3.3744    3.3744    6.4578    6.4578    6.4578    8.2577    8.2577    9.4565    9.4565    9.4565   14.0221
